Transaction ID,Age , Items ,Monthly Income,Transaction Time,Record,Gender,City Tier,Total Spend
TXN1192,51,2,23145,714.2290758,3,Female,Tier 3,4940.712675
TXN1193,20,11,28900,294.5587432,5,Male,Tier 1,7473.579269
TXN1194,33,9,22499,42.32339417,9,Female,Tier 3,10644.48262
TXN1195,40,15,6192,548.9408215,0,Male,Tier 2,2593.752553
TXN1196,29,11,4310,703.1470568,3,Male,Tier 1,2855.783539
TXN1197,37,15,15165,421.6793598,8,Male,Tier 2,8821.541247
TXN1198,51,6,7725,571.5717483,3,Female,Tier 3,2651.035998
TXN1199,42,10,28345,399.486721,4,Female,Tier 1,6483.506563
TXN1200,57,5,9351,418.0380611,8,Female,Tier 3,7234.064595
TXN1201,38,6,18956,773.5794605,4,Male,Tier 2,5148.856822
TXN1202,46,3,16612,936.3324955,3,Male,Tier 3,4288.521932
TXN1203,54,7,23276,448.805034,3,Male,Tier 1,5550.184695
TXN1204,58,6,4849,732.2280778,6,Male,Tier 2,4793.558984
TXN1205,22,3,6429,476.5716487,10,Male,Tier 1,10121.62878
TXN1206,25,3,26607,258.1052821,2,Female,Tier 1,5183.96936
TXN1207,28,7,10518,981.8404607,5,Female,Tier 2,4279.566169
TXN1208,53,3,23901,350.066683,8,Female,Tier 2,9389.858091
TXN1209,45,15,19597,180.9233799,5,Male,Tier 2,6369.961546
TXN1210,57,7,7766,799.7238621,6,Female,Tier 1,5041.938351
TXN1211,56,12,4426,384.6022494,5,Male,Tier 1,4118.063259
TXN1212,47,1,2540,722.0744771,0,Female,Tier 3,1129.858199
TXN1213,45,11,24179,545.4817177,9,Male,Tier 2,11470.50259
TXN1214,56,2,21826,146.336776,8,Male,Tier 1,9403.728361
TXN1215,57,13,17153,441.2196345,2,Male,Tier 3,4327.155154
TXN1216,35,2,28283,645.5241197,10,Female,Tier 1,13200.90721
TXN1217,25,1,20451,103.6130422,2,Male,Tier 3,4178.931114
TXN1218,38,9,3738,996.0710076,10,Female,Tier 3,9683.994992
TXN1219,34,9,12867,955.3287952,2,Male,Tier 1,3595.804958
TXN1220,42,6,26902,269.6514197,5,Male,Tier 3,6924.042348
TXN1221,36,8,10910,778.7881219,7,Male,Tier 3,6550.286178
TXN1222,41,10,26898,997.4869793,7,Female,Tier 2,8821.234969
TXN1223,37,2,21590,809.4937051,8,Male,Tier 1,9405.61436
TXN1224,24,4,26460,408.5387799,5,Male,Tier 3,6800.785406
TXN1225,33,2,3470,756.811644,5,Female,Tier 3,3117.060857
TXN1226,33,14,2038,639.1810994,7,Female,Tier 3,5159.906638
TXN1227,56,3,9901,779.5523211,7,Female,Tier 2,6086.978773
TXN1228,29,15,21106,340.3221401,2,Male,Tier 1,5141.828691
TXN1229,56,11,19605,84.25119384,0,Female,Tier 2,4233.307606
TXN1230,46,12,17626,388.5479786,6,Male,Tier 1,6970.588811
TXN1231,39,15,20520,160.5769042,3,Female,Tier 2,4884.147231
TXN1232,46,2,21455,938.7026885,5,Male,Tier 2,6160.164883
TXN1233,58,13,10741,937.1798111,8,Male,Tier 1,8241.625305
TXN1234,26,6,9328,445.1099437,0,Female,Tier 1,2392.04673
TXN1235,56,7,24054,221.0071988,0,Male,Tier 2,4941.540642
TXN1236,41,8,13567,493.2214335,2,Female,Tier 1,3556.093865
TXN1237,24,13,11941,873.3023757,6,Male,Tier 3,5806.01081
TXN1238,33,2,28588,518.1147713,5,Male,Tier 1,7161.304674
TXN1239,48,1,29216,446.3248452,8,Female,Tier 1,10222.65812
TXN1240,60,14,28320,467.9602971,3,Female,Tier 1,6315.599824
TXN1241,33,10,16103,350.3084836,0,Male,Tier 3,3855.895065
TXN1242,29,15,24498,844.6873716,10,Male,Tier 2,13187.83556
TXN1243,42,14,21171,518.4719181,9,Male,Tier 1,11219.0971
TXN1244,39,5,10268,480.2434339,6,Female,Tier 3,4971.09049
TXN1245,53,4,14335,78.86450796,6,Male,Tier 1,6119.682506
TXN1246,21,1,2019,483.4395657,4,Female,Tier 1,2127.890548
TXN1247,33,12,10753,511.3477531,1,Female,Tier 1,3066.821635
TXN1248,51,10,18726,576.4984766,7,Male,Tier 3,7892.624062
TXN1249,33,12,21692,81.10022993,2,Male,Tier 2,5016.44188
TXN1250,31,6,5313,726.9839007,5,Male,Tier 1,3854.764556
TXN1251,31,2,15161,406.1948216,9,Male,Tier 3,9675.998013
TXN1252,30,14,8931,307.2801397,2,Female,Tier 1,2863.14312
TXN1253,48,13,20663,547.1756349,3,Male,Tier 1,5402.841598
TXN1254,27,4,9144,926.5227263,6,Female,Tier 2,4742.029954
TXN1255,35,8,24679,26.62310912,4,Male,Tier 2,6016.982206
TXN1256,46,10,15305,195.4305125,4,Female,Tier 3,4413.455566
TXN1257,54,10,3201,747.9243914,6,Male,Tier 2,4567.280116
TXN1258,60,8,5636,46.17315293,4,Female,Tier 3,2936.445282
TXN1259,46,10,25075,975.9711016,4,Female,Tier 3,5906.800024
TXN1260,43,14,11154,166.0450542,1,Female,Tier 2,2977.122594
TXN1261,45,3,24145,871.2869006,8,Male,Tier 3,9695.059131
TXN1262,31,15,27379,970.206655,5,Male,Tier 1,7519.198502
TXN1263,23,15,16987,927.1306211,10,Female,Tier 1,11866.23005
TXN1264,59,11,19918,728.5502351,2,Female,Tier 2,4469.685621
TXN1265,36,7,15982,462.9177425,7,Female,Tier 3,7049.494629
TXN1266,34,8,17077,143.2474621,1,Male,Tier 2,3844.158694
TXN1267,35,12,17900,821.1031085,8,Male,Tier 2,9137.732782
TXN1268,29,8,22042,7.264634736,3,Female,Tier 3,4682.000301
TXN1269,51,2,12939,234.4844878,4,Female,Tier 2,3776.46774
TXN1270,22,15,16607,597.689482,4,Female,Tier 2,4894.30389
TXN1271,38,1,7277,902.8461061,1,Male,Tier 2,2192.111373
TXN1272,33,8,21810,511.6462782,10,Female,Tier 1,12351.86294
TXN1273,21,8,21077,641.8116133,7,Male,Tier 3,8002.935003
TXN1274,60,4,16395,813.6682964,3,Male,Tier 1,4384.873662
TXN1275,43,15,28269,524.2169277,4,Female,Tier 2,6612.907433
TXN1276,32,2,9395,534.8695137,4,Female,Tier 3,3252.681113
TXN1277,31,11,11932,127.8007005,10,Male,Tier 2,11168.91929
TXN1278,40,9,21421,336.7772289,6,Male,Tier 3,7183.628618
TXN1279,60,5,19737,546.6354806,1,Male,Tier 2,4430.319782
TXN1280,20,12,20499,231.6969656,7,Female,Tier 2,7807.986281
TXN1281,35,1,12753,958.4786721,1,Male,Tier 3,2971.108245
TXN1282,43,4,27880,158.4691252,10,Female,Tier 2,13029.46043
TXN1283,59,12,16338,579.9619233,4,Male,Tier 1,5304.646277
TXN1284,46,6,11345,357.570372,1,Male,Tier 2,3013.086153
TXN1285,34,13,28112,31.89147553,2,Male,Tier 3,5923.907132
TXN1286,35,5,14508,134.3007579,6,Male,Tier 2,5904.752192
TXN1287,47,10,24470,480.100661,5,Male,Tier 2,6973.295307
TXN1288,36,7,2925,777.6342764,1,Male,Tier 2,1757.82754
TXN1289,42,10,8944,572.4892734,6,Female,Tier 1,5273.121081
TXN1290,33,10,19081,152.9597727,0,Male,Tier 1,4349.607723
TXN1291,40,3,10402,366.8123177,2,Female,Tier 2,2753.484062
TXN1292,35,2,25363,351.1999342,2,Male,Tier 1,5230.745114
TXN1293,45,11,9809,59.24984795,7,Male,Tier 3,6441.26297
TXN1294,29,2,3879,378.2920682,5,Male,Tier 2,3296.2948
TXN1295,23,1,2052,711.8053188,3,Male,Tier 3,1895.615046
TXN1296,22,9,21595,142.0668532,5,Male,Tier 3,6246.161353
TXN1297,21,7,8027,901.5562628,6,Female,Tier 3,4758.293629
TXN1298,51,3,23635,924.435389,5,Female,Tier 1,6373.499733
TXN1299,52,11,19953,478.7560913,10,Female,Tier 1,12274.42739
TXN1300,29,9,12073,555.5331615,1,Male,Tier 1,3320.420999
TXN1301,44,15,27587,39.21984603,3,Male,Tier 3,6286.979511
TXN1302,56,11,25133,75.90979386,2,Male,Tier 3,5510.719452
TXN1303,21,15,11888,517.0025471,6,Male,Tier 2,5928.293614
TXN1304,30,6,16123,129.1419226,7,Female,Tier 3,6864.200971
TXN1305,58,12,16668,44.50916314,1,Female,Tier 1,3974.044943
TXN1306,55,10,28215,15.99138504,6,Female,Tier 1,8030.382954
TXN1307,22,4,20316,780.9364887,9,Male,Tier 1,10597.63615
TXN1308,39,8,2187,386.1303134,2,Female,Tier 1,1710.463061
TXN1309,50,2,20657,232.6531527,9,Female,Tier 1,10400.19547
TXN1310,51,5,17395,275.1148058,5,Female,Tier 1,5421.863473
TXN1311,42,14,17783,416.4933016,1,Male,Tier 1,4490.410802
TXN1312,26,8,24192,893.2279469,9,Male,Tier 3,11267.8708
TXN1313,47,13,15479,423.7308743,5,Female,Tier 2,5325.221088
TXN1314,46,7,3745,318.6602974,1,Female,Tier 1,1746.082796
TXN1315,23,6,21033,559.0329663,7,Male,Tier 1,8037.337988
TXN1316,22,12,8565,622.676436,2,Male,Tier 3,2880.915914
TXN1317,24,12,2913,58.64722514,2,Male,Tier 3,2040.514418
TXN1318,48,14,6434,763.8097386,4,Female,Tier 3,3436.004848
TXN1319,44,4,28020,333.9183873,4,Male,Tier 2,6528.970362
TXN1320,40,3,22106,410.5925924,7,Female,Tier 1,7877.885357
TXN1321,57,15,25606,683.4875455,1,Female,Tier 1,5452.373061
TXN1322,22,9,20993,375.7688919,7,Male,Tier 3,8029.086328
TXN1323,58,14,11522,362.008163,7,Female,Tier 1,6847.816082
TXN1324,51,7,17778,711.7053335,9,Female,Tier 2,10140.9046
TXN1325,56,6,15158,904.904871,0,Male,Tier 2,3744.360293
TXN1326,30,11,26527,672.655419,0,Male,Tier 1,5534.829265
TXN1327,57,15,26488,897.8091316,7,Female,Tier 1,9152.162648
TXN1328,43,2,2479,459.3121265,10,Female,Tier 3,9108.526753
TXN1329,35,1,4110,420.5656351,6,Male,Tier 2,4317.627724
TXN1330,23,3,3697,327.4543379,2,Male,Tier 2,1855.804746
TXN1331,38,6,9718,923.7483454,9,Male,Tier 2,9009.229942
TXN1332,48,5,2873,268.7276763,0,Female,Tier 2,1499.88124
TXN1333,36,1,27708,497.772784,2,Female,Tier 2,5190.642786
TXN1334,51,6,25212,681.9368865,6,Male,Tier 2,7759.918764
TXN1335,31,13,10981,849.5183529,1,Female,Tier 3,2967.067277
TXN1336,41,9,10058,832.5078176,9,Female,Tier 2,8887.713406
TXN1337,39,11,26604,348.8447594,8,Female,Tier 1,10178.15623
TXN1338,23,13,17985,500.8881797,1,Female,Tier 1,4081.724078
TXN1339,44,7,9870,12.38080516,3,Male,Tier 3,3130.353812
TXN1340,24,11,4894,393.5598232,6,Female,Tier 3,4378.345422
TXN1341,55,7,27642,289.1750384,9,Female,Tier 2,11555.39065
TXN1342,60,1,16220,203.4103027,9,Male,Tier 3,9913.811869
TXN1343,45,4,7675,274.2070381,4,Male,Tier 3,3380.664188
TXN1344,23,5,3121,535.6283908,4,Male,Tier 3,2725.642687
TXN1345,46,15,23895,953.9242431,9,Female,Tier 2,11299.17596
TXN1346,54,7,6235,692.3204643,7,Male,Tier 3,6031.924963
TXN1347,44,2,12090,666.7971864,3,Female,Tier 3,3279.478299
TXN1348,53,2,9583,913.829604,6,Male,Tier 1,5381.280868
TXN1349,21,11,12883,924.7892406,8,Female,Tier 1,7950.34729
TXN1350,41,2,19073,379.5300491,0,Female,Tier 1,3844.874617
TXN1351,20,3,22707,673.2809991,0,Female,Tier 3,4183.869636
TXN1352,26,10,25331,860.0384523,5,Female,Tier 2,6605.763864
TXN1353,40,2,25432,185.1367911,4,Female,Tier 2,5663.155602
TXN1354,36,13,4850,330.9554263,5,Male,Tier 1,4179.139027
TXN1355,24,11,10800,16.33874537,6,Female,Tier 1,5240.066216
TXN1356,32,2,29902,51.79661087,5,Male,Tier 1,7251.392211
TXN1357,24,5,23103,241.2197823,5,Male,Tier 3,6288.353369
TXN1358,40,1,23335,172.7079937,6,Female,Tier 2,6900.72559
TXN1359,33,6,14633,939.5632324,0,Male,Tier 2,3469.242601
TXN1360,26,3,14611,981.0844771,4,Male,Tier 2,4399.426969
TXN1361,32,6,3171,179.6930538,10,Male,Tier 1,9647.569091
TXN1362,34,14,5870,928.7303257,6,Female,Tier 1,4852.033309
TXN1363,40,14,14457,393.1414864,7,Female,Tier 2,7049.649133
TXN1364,45,6,25122,17.76271209,6,Male,Tier 1,7581.995274
TXN1365,59,13,3380,879.4011828,3,Male,Tier 1,2883.997627
TXN1366,40,14,16856,267.7641048,7,Male,Tier 1,7925.819482
TXN1367,56,13,29644,332.9864194,7,Female,Tier 3,9436.486898
TXN1368,48,11,6383,264.9884235,6,Female,Tier 1,4950.517036
TXN1369,55,1,22711,404.7569609,2,Female,Tier 3,4424.109104
TXN1370,24,10,7432,865.0806617,4,Female,Tier 2,3249.111989
TXN1371,39,7,8526,669.0564795,2,Female,Tier 1,2632.185949
TXN1372,23,13,8937,987.0435901,3,Female,Tier 3,3084.562556
TXN1373,37,2,3680,963.721137,5,Male,Tier 2,3448.057215
TXN1374,37,1,2354,482.4012384,7,Female,Tier 2,4841.085087
TXN1375,47,2,28941,876.5667003,2,Female,Tier 3,5521.168168
TXN1376,57,2,22667,527.3676583,4,Male,Tier 1,5741.867678
TXN1377,59,10,7934,692.7052893,1,Female,Tier 3,2530.15485
TXN1378,47,2,8944,730.2757243,2,Male,Tier 2,2810.688357
TXN1379,27,1,2626,379.4481689,0,Female,Tier 2,1099.815246
TXN1380,54,4,10805,810.7924636,5,Female,Tier 1,4528.303047
TXN1381,39,13,23359,161.9863107,10,Male,Tier 1,13117.26379
TXN1382,28,10,6923,657.1196525,7,Female,Tier 1,5868.858691
TXN1383,60,15,19131,236.6748737,8,Female,Tier 1,9232.358228
TXN1384,26,13,8320,858.0100431,1,Female,Tier 3,2431.349237
TXN1385,31,9,22414,639.7422252,4,Female,Tier 2,5559.30683
TXN1386,54,2,15888,305.3692464,7,Female,Tier 3,6858.326776
TXN1387,50,2,6069,402.8492599,3,Male,Tier 3,2659.44318
TXN1388,45,2,28910,636.0891105,1,Male,Tier 3,5484.851796
TXN1389,26,5,24746,715.1781525,10,Female,Tier 3,12594.80739
TXN1390,22,15,12450,261.6034439,2,Female,Tier 1,3354.004017
TXN1391,46,12,2761,522.0760794,3,Male,Tier 3,2480.502302
TXN1392,32,12,14566,179.923024,0,Female,Tier 2,3326.408674
TXN1393,55,7,22453,475.9310067,5,Female,Tier 2,6314.366477
TXN1394,47,13,22514,487.2983481,0,Male,Tier 1,5009.879494
TXN1395,31,4,10656,274.5481489,4,Male,Tier 2,3870.868181
TXN1396,32,1,3666,737.4769945,5,Female,Tier 1,3147.336925
TXN1397,34,7,26833,213.700083,8,Male,Tier 3,10014.22348
TXN1398,51,3,8925,424.7744635,5,Female,Tier 2,3929.227917
TXN1399,27,4,17805,751.6562228,7,Male,Tier 1,7488.996172
TXN1400,30,12,2331,426.4966181,4,Female,Tier 3,2561.247888
TXN1401,39,9,10901,633.5658548,9,Female,Tier 1,9183.303751
TXN1402,42,4,2369,178.6243148,2,Male,Tier 3,1792.283729
TXN1403,44,3,2319,719.0029226,8,Female,Tier 2,6175.816078
TXN1404,30,11,24288,871.8916844,4,Female,Tier 2,5851.852582
TXN1405,35,15,26683,702.1180694,3,Male,Tier 2,6151.669938
TXN1406,54,6,19952,944.2491498,10,Female,Tier 3,11938.77462
TXN1407,38,12,20857,93.10524469,3,Female,Tier 1,5033.026337
TXN1408,22,12,12235,132.2951883,10,Female,Tier 2,10947.87037
TXN1409,24,3,5652,699.3860856,10,Female,Tier 2,9618.737661
TXN1410,51,1,8509,805.5135554,10,Male,Tier 2,10439.42325
TXN1411,56,9,8672,936.0777785,10,Female,Tier 2,10494.39716
TXN1412,22,15,7356,798.3908836,7,Male,Tier 3,6252.265803
TXN1413,45,9,14039,994.8057408,1,Male,Tier 1,3750.623828
TXN1414,59,4,16258,11.18212805,8,Female,Tier 1,8213.845459
TXN1415,39,13,6410,677.2735657,10,Female,Tier 3,10170.04237
TXN1416,60,14,26585,5.549000734,6,Male,Tier 2,8068.915824
TXN1417,28,9,7637,670.0770342,9,Male,Tier 2,8719.137048
TXN1418,22,1,3515,44.41584339,1,Male,Tier 1,1543.003791
TXN1419,35,1,17444,903.0299866,1,Male,Tier 2,3762.170217
TXN1420,52,2,11919,335.5882315,5,Female,Tier 3,4258.092749
TXN1421,51,9,29516,941.6844706,10,Female,Tier 1,13630.2565
TXN1422,56,3,24742,448.757796,6,Female,Tier 1,7437.245547
TXN1423,49,8,14940,205.625977,3,Female,Tier 2,3846.886721
TXN1424,58,2,10794,662.1172312,10,Female,Tier 1,10636.65945
TXN1425,46,4,22167,156.9734643,6,Male,Tier 1,7151.37697
TXN1426,56,7,20542,45.13605867,0,Female,Tier 2,4181.752363
TXN1427,56,8,3058,464.6605282,10,Male,Tier 1,9864.87954
TXN1428,35,7,27204,475.8043398,9,Male,Tier 3,11540.31741
TXN1429,27,1,11135,411.6638055,6,Male,Tier 2,5277.448614
TXN1430,53,5,18921,248.7990377,0,Male,Tier 1,4298.73487
TXN1431,27,13,20980,784.4229325,1,Male,Tier 3,4750.455028
TXN1432,50,5,23437,417.3674309,8,Female,Tier 1,9474.894868
TXN1433,46,15,24636,652.6648668,3,Male,Tier 2,5990.447946
TXN1434,43,7,7889,781.4054671,3,Female,Tier 2,2928.216567
TXN1435,30,6,11848,262.3122202,8,Female,Tier 2,7459.374865
TXN1436,50,10,17175,208.1236473,3,Male,Tier 3,4488.661066
TXN1437,29,7,4882,130.5635827,10,Female,Tier 2,9554.348168
TXN1438,30,11,19548,393.3849683,5,Male,Tier 2,6037.343853
TXN1439,34,7,21049,885.1827447,8,Male,Tier 1,9539.346307
TXN1440,51,3,24444,986.1189025,9,Female,Tier 3,10906.9675
TXN1441,20,5,10422,161.9005633,5,Male,Tier 3,4339.886913
TXN1442,58,9,26847,853.7537626,8,Male,Tier 2,10402.47628
TXN1443,43,4,26367,519.8343718,7,Female,Tier 3,8559.280745
TXN1444,22,2,15747,136.3614611,8,Male,Tier 2,8141.812177
TXN1445,55,6,17765,856.9955983,2,Female,Tier 2,3986.78753
TXN1446,21,7,22132,1000.697201,1,Male,Tier 3,4625.830269
TXN1447,57,1,23364,88.43764526,0,Male,Tier 2,4647.263717
TXN1448,28,6,2564,546.5296688,1,Female,Tier 1,1429.361374
TXN1449,31,7,26475,316.143932,3,Male,Tier 1,5969.817408
TXN1450,60,13,3765,703.8804808,5,Female,Tier 1,3714.161969
TXN1451,48,2,7669,253.3302708,8,Female,Tier 1,7030.011722
TXN1452,32,7,5339,463.4535667,5,Male,Tier 3,3691.1127
TXN1453,40,2,8766,733.3236997,2,Male,Tier 1,2831.169243
TXN1454,26,12,23512,146.1458875,7,Male,Tier 3,8537.922906
TXN1455,60,9,17059,146.4358314,3,Female,Tier 3,4266.993659
TXN1456,59,3,24019,175.6229736,5,Female,Tier 3,6312.970209
TXN1457,46,3,4037,512.3325944,4,Female,Tier 3,2473.111527
TXN1458,51,3,26851,167.69674,8,Male,Tier 2,10147.39547
TXN1459,25,13,6948,121.8410001,0,Female,Tier 1,2382.779346
TXN1460,52,14,7169,882.5724445,0,Male,Tier 1,2841.925036
TXN1461,45,7,19075,699.8552091,4,Female,Tier 2,5105.357149
TXN1462,49,1,14245,268.7863562,10,Female,Tier 3,10826.15668
TXN1463,22,10,19903,232.9606125,7,Male,Tier 2,7851.822496
TXN1464,51,15,6116,490.483155,10,Male,Tier 1,10607.92837
TXN1465,51,11,8918,830.3569523,9,Female,Tier 1,8922.601057
TXN1466,42,15,13114,269.11188,0,Female,Tier 2,3224.093287
TXN1467,51,6,29130,337.9234893,7,Male,Tier 3,9314.026084
TXN1468,54,2,10076,72.44482688,0,Female,Tier 1,2413.400738
TXN1469,26,5,27974,734.9725509,5,Male,Tier 1,7237.389189
TXN1470,49,7,10227,104.6751846,2,Male,Tier 3,3027.774045
TXN1471,56,10,9630,145.2054024,3,Male,Tier 1,3525.2772
TXN1472,22,3,30000,158.5755474,6,Female,Tier 1,7826.767968
TXN1473,49,14,11900,648.3703333,0,Male,Tier 3,3370.182314
TXN1474,53,8,5707,704.7979686,8,Male,Tier 1,7299.149477
TXN1475,31,15,8908,529.3065042,4,Male,Tier 3,4061.177052
TXN1476,47,12,11242,254.5759104,1,Female,Tier 2,2932.881731
TXN1477,22,4,5192,184.6394767,9,Female,Tier 2,7861.40703
TXN1478,39,15,11695,900.2646714,4,Male,Tier 1,4572.293349
TXN1479,30,14,14941,134.3115608,5,Male,Tier 2,5408.623416
TXN1480,23,13,9966,286.0811331,3,Female,Tier 2,3260.127845
TXN1481,27,3,6698,426.4257236,6,Female,Tier 2,4488.428686
TXN1482,46,11,20310,661.4923183,9,Male,Tier 2,10850.52705
TXN1483,31,1,7007,945.3833392,5,Female,Tier 2,3657.272871
TXN1484,42,6,22187,934.8179612,8,Male,Tier 1,9592.415718
TXN1485,28,12,25344,114.8930899,7,Female,Tier 1,8609.273637
TXN1486,46,12,17522,312.1882996,8,Male,Tier 2,9101.034675
TXN1487,23,13,24094,506.0726978,6,Female,Tier 1,7433.265637
TXN1488,54,8,29397,69.26261762,5,Male,Tier 1,7634.261967
TXN1489,28,5,16655,453.1547048,5,Female,Tier 3,5089.536726
TXN1490,33,5,13526,197.6616969,7,Male,Tier 3,6854.136498
TXN1491,57,14,22206,842.9145119,2,Female,Tier 1,5151.218024
TXN1492,22,14,3293,282.4859078,10,Female,Tier 2,9654.515641
TXN1493,24,9,10334,985.2716751,7,Male,Tier 2,6534.099846
TXN1494,56,15,10845,418.9464205,1,Female,Tier 2,3167.965848
TXN1495,22,9,7150,824.7535164,2,Female,Tier 2,2455.872089
TXN1496,49,7,6049,793.2395642,4,Male,Tier 3,3344.896765
TXN1497,44,9,11281,930.8531401,3,Female,Tier 3,3293.61704
TXN1498,39,2,24861,740.5223957,4,Male,Tier 1,5996.710148
TXN1499,50,6,19548,254.9667154,6,Female,Tier 3,6557.592695
TXN1500,20,15,21113,785.6409634,9,Female,Tier 3,10774.44699
TXN1501,48,12,12876,103.8811055,2,Female,Tier 3,3314.793327
TXN1502,53,1,25993,319.0527012,7,Male,Tier 3,8603.980488
TXN1503,51,10,18265,90.66457337,7,Male,Tier 3,7706.138008
TXN1504,50,12,26670,439.9878473,2,Female,Tier 2,5499.583739
TXN1505,40,3,5227,390.6574721,5,Male,Tier 3,3574.89169
TXN1506,40,6,29823,909.7192035,2,Male,Tier 2,5959.080407
TXN1507,52,4,23350,683.3964484,2,Female,Tier 1,4787.706943
TXN1508,31,8,7669,808.9473298,10,Female,Tier 2,10133.60799
TXN1509,57,10,18064,867.9887611,10,Male,Tier 1,12222.91737
TXN1510,55,11,4891,750.2977618,6,Female,Tier 3,4575.917711
TXN1511,54,2,5759,490.1862014,4,Male,Tier 2,3121.492437
TXN1512,30,12,3034,139.9871898,6,Male,Tier 2,4378.453176
TXN1513,43,8,16534,785.3468833,6,Male,Tier 1,6489.350498
TXN1514,21,14,23332,203.9704063,2,Male,Tier 3,5106.496387
TXN1515,26,3,15240,768.3887275,6,Female,Tier 3,5633.302444
TXN1516,36,1,12586,381.4219424,9,Female,Tier 3,8902.015142
TXN1517,25,15,18258,341.5544091,7,Male,Tier 1,8000.690236
TXN1518,22,5,24311,614.3881401,7,Female,Tier 2,8153.138528
TXN1519,30,1,23965,936.6643325,7,Female,Tier 2,8090.552644
TXN1520,36,1,20126,859.5714462,2,Male,Tier 3,4315.067869
TXN1521,57,9,5152,898.8256733,2,Male,Tier 1,2736.907218
TXN1522,43,4,9862,66.51113594,2,Male,Tier 1,2922.329108
TXN1523,42,4,16043,380.1771824,3,Male,Tier 3,4207.027528
TXN1524,35,6,12455,873.7839112,5,Male,Tier 1,4940.052481
TXN1525,25,14,28649,328.6248264,0,Female,Tier 1,5566.020037
TXN1526,38,10,22369,923.2178598,4,Female,Tier 2,5592.486748
TXN1527,42,2,29359,937.1671343,4,Male,Tier 2,6745.638034
TXN1528,29,3,28483,516.3824844,1,Male,Tier 3,5376.74715
TXN1529,57,14,23218,330.336822,1,Male,Tier 2,5328.595699
TXN1530,54,14,13798,260.1567227,7,Male,Tier 3,7406.867751
TXN1531,40,5,19632,806.2670132,10,Male,Tier 3,12098.91385
TXN1532,21,4,15501,872.9961658,8,Male,Tier 3,8266.544246
TXN1533,47,7,16250,817.867826,6,Male,Tier 1,6615.512658
TXN1534,22,14,26616,689.5230156,7,Male,Tier 2,9111.899123
TXN1535,54,12,20771,263.4118256,8,Male,Tier 2,9580.00654
TXN1536,38,10,23544,619.8178692,7,Male,Tier 2,8591.470655
TXN1537,44,2,17944,244.1062236,3,Female,Tier 1,4147.936808
TXN1538,54,12,27449,80.39513492,2,Female,Tier 2,5523.612648
TXN1539,57,11,22479,701.0267445,7,Male,Tier 3,8476.067705
TXN1540,26,1,6388,601.3203931,10,Male,Tier 2,9982.576556
TXN1541,52,4,24566,686.4775109,6,Female,Tier 1,7405.306977
TXN1542,58,13,13541,993.6807768,0,Female,Tier 1,3552.874689
TXN1543,47,4,25868,551.6675163,1,Male,Tier 2,5289.367741
TXN1544,36,9,5001,214.1278207,3,Male,Tier 2,2769.796233
TXN1545,38,7,23232,960.5604216,2,Male,Tier 2,5026.79214
TXN1546,52,5,13384,220.1398032,9,Male,Tier 2,9605.844432
TXN1547,44,10,20231,684.3259937,4,Male,Tier 1,5782.782632
TXN1548,59,10,20835,763.4951254,7,Female,Tier 1,8025.174873
TXN1549,45,13,5371,209.7709725,4,Female,Tier 3,3154.430868
TXN1550,32,11,6533,538.4758453,1,Female,Tier 2,2116.066623
TXN1551,44,9,25013,520.5199249,9,Female,Tier 2,11091.56831
TXN1552,45,13,20899,31.85704082,6,Female,Tier 2,6975.914889
TXN1553,56,10,10631,405.9781015,6,Male,Tier 2,5644.244607
TXN1554,41,13,25154,561.7973118,3,Female,Tier 1,5825.636889
TXN1555,50,11,29432,165.2865913,5,Male,Tier 1,7838.285839
TXN1556,21,13,6961,483.3901771,9,Male,Tier 1,8832.554356
TXN1557,27,10,18204,991.044705,5,Female,Tier 3,5510.871401
TXN1558,33,11,7296,131.1622466,3,Female,Tier 1,2792.759807
TXN1559,43,10,25712,6.311746311,5,Male,Tier 3,6828.47703
TXN1560,28,2,9677,550.0976052,7,Female,Tier 2,5789.238221
TXN1561,58,8,8319,475.3982735,6,Female,Tier 3,5043.300106
TXN1562,31,7,16878,772.1214382,0,Male,Tier 1,3947.468561
TXN1563,24,8,29345,166.1833324,6,Female,Tier 3,7918.553092
TXN1564,23,1,11033,289.4844006,3,Female,Tier 3,2904.691439
TXN1565,26,7,19464,587.4184493,5,Male,Tier 3,5800.156835
TXN1566,50,9,20627,967.9274662,9,Male,Tier 2,10906.60886
TXN1567,39,8,9727,302.1551985,2,Female,Tier 3,2676.812678
TXN1568,59,6,12776,874.7986179,0,Male,Tier 2,3324.590809
TXN1569,44,8,26440,469.6802232,4,Male,Tier 2,6406.786556
TXN1570,52,1,24823,556.2758318,2,Male,Tier 2,5056.71869
TXN1571,46,6,23765,142.1297336,5,Male,Tier 2,6673.680571
TXN1572,28,12,18175,631.2951509,5,Female,Tier 3,5519.935322
TXN1573,41,9,14389,195.5366378,5,Female,Tier 2,4906.134891
TXN1574,36,8,12594,990.9213182,0,Female,Tier 1,2998.703917
TXN1575,20,5,13593,464.3938544,4,Male,Tier 2,4204.244975
TXN1576,35,2,16534,366.4054161,9,Male,Tier 1,9999.470763
TXN1577,36,13,10689,909.5056823,7,Male,Tier 2,6867.874788
TXN1578,50,12,13594,140.4302439,0,Female,Tier 1,3360.846065
TXN1579,26,6,7546,416.1515545,8,Male,Tier 3,7114.118165
