Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2010,Vancouver,Skating,Short Track Speed Skating,"ST-GELAIS, Marianne",CAN,Women,500M,Silver
2010,Vancouver,Skating,Speed skating,"de JONG, Bob",NED,Men,10000M,Bronze
2010,Vancouver,Skating,Speed skating,"LEE, Seung-Hoon",KOR,Men,10000M,Gold
2010,Vancouver,Skating,Speed skating,"SKOBREV, Ivan",RUS,Men,10000M,Silver
2010,Vancouver,Skating,Speed skating,"HEDRICK, Chad",USA,Men,1000M,Bronze
2010,Vancouver,Skating,Speed skating,"DAVIS, Shani",USA,Men,1000M,Gold
2010,Vancouver,Skating,Speed skating,"MO, Tae-Bum",KOR,Men,1000M,Silver
2010,Vancouver,Skating,Speed skating,"van RIESSEN, Laurine",NED,Women,1000M,Bronze
2010,Vancouver,Skating,Speed skating,"NESBITT, Christine",CAN,Women,1000M,Gold
2010,Vancouver,Skating,Speed skating,"GERRITSEN, Annette",NED,Women,1000M,Silver
2010,Vancouver,Skating,Speed skating,"BOKKO, Havard",NOR,Men,1500M,Bronze
2010,Vancouver,Skating,Speed skating,"TUITERT, Mark",NED,Men,1500M,Gold
2010,Vancouver,Skating,Speed skating,"DAVIS, Shani",USA,Men,1500M,Silver
2010,Vancouver,Skating,Speed skating,"SABLIKOVA, Martina",CZE,Women,1500M,Bronze
2010,Vancouver,Skating,Speed skating,"WUST, Ireen",NED,Women,1500M,Gold
2010,Vancouver,Skating,Speed skating,"GROVES, Kristina",CAN,Women,1500M,Silver
2010,Vancouver,Skating,Speed skating,"GROVES, Kristina",CAN,Women,3000M,Bronze
2010,Vancouver,Skating,Speed skating,"SABLIKOVA, Martina",CZE,Women,3000M,Gold
2010,Vancouver,Skating,Speed skating,"BECKERT, Stephanie",GER,Women,3000M,Silver
2010,Vancouver,Skating,Speed skating,"SKOBREV, Ivan",RUS,Men,5000M,Bronze
2010,Vancouver,Skating,Speed skating,"KRAMER, Sven",NED,Men,5000M,Gold
2010,Vancouver,Skating,Speed skating,"LEE, Seung-Hoon",KOR,Men,5000M,Silver
2010,Vancouver,Skating,Speed skating,"HUGHES, Clara",CAN,Women,5000M,Bronze
2010,Vancouver,Skating,Speed skating,"SABLIKOVA, Martina",CZE,Women,5000M,Gold
2010,Vancouver,Skating,Speed skating,"BECKERT, Stephanie",GER,Women,5000M,Silver
2010,Vancouver,Skating,Speed skating,"KATO, Joji",JPN,Men,500M,Bronze
2010,Vancouver,Skating,Speed skating,"MO, Tae-Bum",KOR,Men,500M,Gold
2010,Vancouver,Skating,Speed skating,"NAGASHIMA, Keiichiro",JPN,Men,500M,Silver
2010,Vancouver,Skating,Speed skating,"WANG, Beixing",CHN,Women,500M,Bronze
2010,Vancouver,Skating,Speed skating,"LEE, Sang-Hwa",KOR,Women,500M,Gold
2010,Vancouver,Skating,Speed skating,"WOLF, Jenny",GER,Women,500M,Silver
2010,Vancouver,Skating,Speed skating,"BLOKHUIJSEN, Jan",NED,Men,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"KRAMER, Sven",NED,Men,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"KUIPERS, Simon",NED,Men,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"TUITERT, Mark",NED,Men,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"GIROUX, Mathieu",CAN,Men,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"MAKOWSKY, Lucas",CAN,Men,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"MORRISON, Denny",CAN,Men,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"HANSEN, Brian",USA,Men,Team Pursuit,Silver
2010,Vancouver,Skating,Speed skating,"HEDRICK, Chad",USA,Men,Team Pursuit,Silver
2010,Vancouver,Skating,Speed skating,"KUCK, Jonathan",USA,Men,Team Pursuit,Silver
2010,Vancouver,Skating,Speed skating,"MARSICANO, Trevor",USA,Men,Team Pursuit,Silver
2010,Vancouver,Skating,Speed skating,"BACHLEDA-CURUS, Katarzyna",POL,Women,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"WOZNIAK, Katarzyna",POL,Women,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"ZLOTKOWSKA, Luiza",POL,Women,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"ANSCHUTZ THOMS, Daniela",GER,Women,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"BECKERT, Stephanie",GER,Women,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"FRIESINGER-POSTMA, Anna",GER,Women,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"MATTSCHERODT, Katrin",GER,Women,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"HOZUMI, Masako",JPN,Women,Team Pursuit,Silver
2010,Vancouver,Skating,Speed skating,"KODAIRA, Nao",JPN,Women,Team Pursuit,Silver
2010,Vancouver,Skating,Speed skating,"TABATA, Maki",JPN,Women,Team Pursuit,Silver
2010,Vancouver,Skiing,Alpine Skiing,"MILLER, Bode",USA,Men,Downhill,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"DEFAGO, Didier",SUI,Men,Downhill,Gold
2010,Vancouver,Skiing,Alpine Skiing,"SVINDAL, Aksel Lund",NOR,Men,Downhill,Silver
2010,Vancouver,Skiing,Alpine Skiing,"GOERGL, Elisabeth",AUT,Women,Downhill,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"VONN, Lindsey",USA,Women,Downhill,Gold
2010,Vancouver,Skiing,Alpine Skiing,"MANCUSO, Julia",USA,Women,Downhill,Silver
2010,Vancouver,Skiing,Alpine Skiing,"SVINDAL, Aksel Lund",NOR,Men,Giant Slalom,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"JANKA, Carlo",SUI,Men,Giant Slalom,Gold
2010,Vancouver,Skiing,Alpine Skiing,"JANSRUD, Kjetil",NOR,Men,Giant Slalom,Silver
2010,Vancouver,Skiing,Alpine Skiing,"GOERGL, Elisabeth",AUT,Women,Giant Slalom,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"REBENSBURG, Viktoria",GER,Women,Giant Slalom,Gold
2010,Vancouver,Skiing,Alpine Skiing,"MAZE, Tina",SLO,Women,Giant Slalom,Silver
2010,Vancouver,Skiing,Alpine Skiing,"MYHRER, Andre",SWE,Men,Slalom,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"RAZZOLI, Giuliano",ITA,Men,Slalom,Gold
2010,Vancouver,Skiing,Alpine Skiing,"KOSTELIC, Ivica",CRO,Men,Slalom,Silver
2010,Vancouver,Skiing,Alpine Skiing,"ZAHROBSKA, Sarka",CZE,Women,Slalom,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"RIESCH, Maria",GER,Women,Slalom,Gold
2010,Vancouver,Skiing,Alpine Skiing,"SCHILD, Marlies",AUT,Women,Slalom,Silver
2010,Vancouver,Skiing,Alpine Skiing,"ZURBRIGGEN, Silvan",SUI,Men,Super Combined,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"MILLER, Bode",USA,Men,Super Combined,Gold
2010,Vancouver,Skiing,Alpine Skiing,"KOSTELIC, Ivica",CRO,Men,Super Combined,Silver
2010,Vancouver,Skiing,Alpine Skiing,"PAERSON, Anja",SWE,Women,Super Combined,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"RIESCH, Maria",GER,Women,Super Combined,Gold
2010,Vancouver,Skiing,Alpine Skiing,"MANCUSO, Julia",USA,Women,Super Combined,Silver
2010,Vancouver,Skiing,Alpine Skiing,"WEIBRECHT, Andrew",USA,Men,Super-G,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"SVINDAL, Aksel Lund",NOR,Men,Super-G,Gold
2010,Vancouver,Skiing,Alpine Skiing,"MILLER, Bode",USA,Men,Super-G,Silver
2010,Vancouver,Skiing,Alpine Skiing,"VONN, Lindsey",USA,Women,Super-G,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"FISCHBACHER, Andrea",AUT,Women,Super-G,Gold
2010,Vancouver,Skiing,Alpine Skiing,"MAZE, Tina",SLO,Women,Super-G,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"BJOERGEN, Marit",NOR,Women,10KM,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"KALLA, Charlotte",SWE,Women,10KM,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"SMIGUN-VAEHI, Kristina",EST,Women,10KM,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"BAUER, Lukas",CZE,Men,15KM,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"COLOGNA, Dario",SUI,Men,15KM,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"PILLER COTTRER, Pietro",ITA,Men,15KM,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,30KM,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"KOWALCZYK, Justyna",POL,Women,30KM,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"BJOERGEN, Marit",NOR,Women,30KM,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"BAUER, Lukas",CZE,Men,4X10KM Relay,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"JAKS, Martin",CZE,Men,4X10KM Relay,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"KOUKAL, Martin",CZE,Men,4X10KM Relay,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"MAGAL, Jiri",CZE,Men,4X10KM Relay,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"HELLNER, Marcus",SWE,Men,4X10KM Relay,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"OLSSON, Johan",SWE,Men,4X10KM Relay,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"RICHARDSSON, Daniel",SWE,Men,4X10KM Relay,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"SOEDERGREN, Anders",SWE,Men,4X10KM Relay,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"BERGER, Lars",NOR,Men,4X10KM Relay,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"HJELMESET, Odd-Bjoern",NOR,Men,4X10KM Relay,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"JOHNSRUD SUNDBY, Martin",NOR,Men,4X10KM Relay,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"NORTHUG, Petter",NOR,Men,4X10KM Relay,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"KUITUNEN, Virpi",FIN,Women,4X5KM Relay,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"MURANEN, Pirjo",FIN,Women,4X5KM Relay,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"ROPONEN, Riitta-Liisa",FIN,Women,4X5KM Relay,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,4X5KM Relay,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"BJOERGEN, Marit",NOR,Women,4X5KM Relay,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"JOHAUG, Therese",NOR,Women,4X5KM Relay,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"SKOFTERUD, Vibeke W",NOR,Women,4X5KM Relay,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"STEIRA, Kristin Stoermer",NOR,Women,4X5KM Relay,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"GOSSNER, Miriam",GER,Women,4X5KM Relay,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"NYSTAD, Claudia",GER,Women,4X5KM Relay,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"SACHENBACHER-STEHLE, Evi",GER,Women,4X5KM Relay,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"ZELLER, Katrin",GER,Women,4X5KM Relay,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"OLSSON, Johan",SWE,Men,50KM,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"NORTHUG, Petter",NOR,Men,50KM,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"TEICHMANN, Axel",GER,Men,50KM,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"OLSSON, Johan",SWE,Men,Combined 15 + 15KM Mass Start,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"HELLNER, Marcus",SWE,Men,Combined 15 + 15KM Mass Start,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"ANGERER, Tobias",GER,Men,Combined 15 + 15KM Mass Start,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"KOWALCZYK, Justyna",POL,Women,Combined 7.5 + 7.5Km Mass Start,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"BJOERGEN, Marit",NOR,Women,Combined 7.5 + 7.5Km Mass Start,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"HAAG, Anna",SWE,Women,Combined 7.5 + 7.5Km Mass Start,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"NORTHUG, Petter",NOR,Men,Sprint 1.5KM,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"KRIUKOV, Nikita",RUS,Men,Sprint 1.5KM,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"PANZHINSKIY, Alexander",RUS,Men,Sprint 1.5KM,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"MAJDIC, Petra",SLO,Women,Sprint 1.5KM,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"BJOERGEN, Marit",NOR,Women,Sprint 1.5KM,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"KOWALCZYK, Justyna",POL,Women,Sprint 1.5KM,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"MORILOV, Nikolay",RUS,Men,Team Sprint,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"PETUKHOV, Alexey",RUS,Men,Team Sprint,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"NORTHUG, Petter",NOR,Men,Team Sprint,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"PETTERSEN, Oeystein",NOR,Men,Team Sprint,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"TEICHMANN, Axel",GER,Men,Team Sprint,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"TSCHARNKE, Tim",GER,Men,Team Sprint,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"KHAZOVA, Irina",RUS,Women,Team Sprint,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"KOROSTELEVA, Natalia",RUS,Women,Team Sprint,Bronze
2010,Vancouver,Skiing,Cross Country Skiing,"NYSTAD, Claudia",GER,Women,Team Sprint,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"SACHENBACHER-STEHLE, Evi",GER,Women,Team Sprint,Gold
2010,Vancouver,Skiing,Cross Country Skiing,"HAAG, Anna",SWE,Women,Team Sprint,Silver
2010,Vancouver,Skiing,Cross Country Skiing,"KALLA, Charlotte",SWE,Women,Team Sprint,Silver
2010,Vancouver,Skiing,Freestyle Skiing,"LIU, Zhongqing",CHN,Men,Aerials,Bronze
2010,Vancouver,Skiing,Freestyle Skiing,"GRISHIN, Alexei",BLR,Men,Aerials,Gold
2010,Vancouver,Skiing,Freestyle Skiing,"PETERSON, Jeret",USA,Men,Aerials,Silver
2010,Vancouver,Skiing,Freestyle Skiing,"GUO, Xinxin",CHN,Women,Aerials,Bronze
2010,Vancouver,Skiing,Freestyle Skiing,"LASSILA, Lydia",AUS,Women,Aerials,Gold
2010,Vancouver,Skiing,Freestyle Skiing,"LI, Nina",CHN,Women,Aerials,Silver
2010,Vancouver,Skiing,Freestyle Skiing,"WILSON, Bryon",USA,Men,Moguls,Bronze
2010,Vancouver,Skiing,Freestyle Skiing,"BILODEAU, Alexandre",CAN,Men,Moguls,Gold
2010,Vancouver,Skiing,Freestyle Skiing,"BEGG-SMITH, Dale",AUS,Men,Moguls,Silver
2010,Vancouver,Skiing,Freestyle Skiing,"BAHRKE, Shannon",USA,Women,Moguls,Bronze
2010,Vancouver,Skiing,Freestyle Skiing,"KEARNEY, Hannah",USA,Women,Moguls,Gold
2010,Vancouver,Skiing,Freestyle Skiing,"HEIL, Jennifer",CAN,Women,Moguls,Silver
2010,Vancouver,Skiing,Freestyle Skiing,"GROENVOLD, Audun",NOR,Men,Ski Cross,Bronze
2010,Vancouver,Skiing,Freestyle Skiing,"SCHMID, Michael",SUI,Men,Ski Cross,Gold
2010,Vancouver,Skiing,Freestyle Skiing,"MATT, Andreas",AUT,Men,Ski Cross,Silver
2010,Vancouver,Skiing,Freestyle Skiing,"JOSSERAND, Marion",FRA,Women,Ski Cross,Bronze
2010,Vancouver,Skiing,Freestyle Skiing,"McIVOR, Ashleigh",CAN,Women,Ski Cross,Gold
2010,Vancouver,Skiing,Freestyle Skiing,"BERNTSEN, Hedda",NOR,Women,Ski Cross,Silver
2010,Vancouver,Skiing,Nordic Combined,"PITTIN, Alessandro",ITA,Men,"Individual, Ski Jumping K90 (70M)",Bronze
2010,Vancouver,Skiing,Nordic Combined,"LAMY CHAPPUIS, Jason",FRA,Men,"Individual, Ski Jumping K90 (70M)",Gold
2010,Vancouver,Skiing,Nordic Combined,"SPILLANE, Johnny",USA,Men,"Individual, Ski Jumping K90 (70M)",Silver
2010,Vancouver,Skiing,Nordic Combined,"GRUBER, Bernhard",AUT,Men,Sprint K120,Bronze
2010,Vancouver,Skiing,Nordic Combined,"DEMONG, Bill",USA,Men,Sprint K120,Gold
2010,Vancouver,Skiing,Nordic Combined,"SPILLANE, Johnny",USA,Men,Sprint K120,Silver
2010,Vancouver,Skiing,Nordic Combined,"EDELMANN, Tino",GER,Men,"Team, 4X5 KM",Bronze
2010,Vancouver,Skiing,Nordic Combined,"FRENZEL, Eric",GER,Men,"Team, 4X5 KM",Bronze
2010,Vancouver,Skiing,Nordic Combined,"KIRCHEISEN, Bjoern",GER,Men,"Team, 4X5 KM",Bronze
2010,Vancouver,Skiing,Nordic Combined,"RYDZEK, Johannes",GER,Men,"Team, 4X5 KM",Bronze
2010,Vancouver,Skiing,Nordic Combined,"GOTTWALD, Felix",AUT,Men,"Team, 4X5 KM",Gold
2010,Vancouver,Skiing,Nordic Combined,"GRUBER, Bernhard",AUT,Men,"Team, 4X5 KM",Gold
2010,Vancouver,Skiing,Nordic Combined,"KREINER, David",AUT,Men,"Team, 4X5 KM",Gold
2010,Vancouver,Skiing,Nordic Combined,"STECHER, Mario",AUT,Men,"Team, 4X5 KM",Gold
2010,Vancouver,Skiing,Nordic Combined,"CAMEROTA, Brett",USA,Men,"Team, 4X5 KM",Silver
2010,Vancouver,Skiing,Nordic Combined,"DEMONG, Bill",USA,Men,"Team, 4X5 KM",Silver
2010,Vancouver,Skiing,Nordic Combined,"LODWICK, Todd",USA,Men,"Team, 4X5 KM",Silver
2010,Vancouver,Skiing,Nordic Combined,"SPILLANE, Johnny",USA,Men,"Team, 4X5 KM",Silver
2010,Vancouver,Skiing,Ski Jumping,"SCHLIERENZAUER, Gregor",AUT,Men,K120 Individual (90M),Bronze
2010,Vancouver,Skiing,Ski Jumping,"AMMANN, Simon",SUI,Men,K120 Individual (90M),Gold
2010,Vancouver,Skiing,Ski Jumping,"MALYSZ, Adam",POL,Men,K120 Individual (90M),Silver
2010,Vancouver,Skiing,Ski Jumping,"BARDAL, Anders",NOR,Men,K120 Team (90M),Bronze
2010,Vancouver,Skiing,Ski Jumping,"EVENSEN, Johan Remen",NOR,Men,K120 Team (90M),Bronze
2010,Vancouver,Skiing,Ski Jumping,"HILDE, Tom",NOR,Men,K120 Team (90M),Bronze
2010,Vancouver,Skiing,Ski Jumping,"JACOBSEN, Anders",NOR,Men,K120 Team (90M),Bronze
2010,Vancouver,Skiing,Ski Jumping,"KOFLER, Andreas",AUT,Men,K120 Team (90M),Gold
2010,Vancouver,Skiing,Ski Jumping,"LOITZL, Wolfgang",AUT,Men,K120 Team (90M),Gold
2010,Vancouver,Skiing,Ski Jumping,"MORGENSTERN, Thomas",AUT,Men,K120 Team (90M),Gold
2010,Vancouver,Skiing,Ski Jumping,"SCHLIERENZAUER, Gregor",AUT,Men,K120 Team (90M),Gold
2010,Vancouver,Skiing,Ski Jumping,"NEUMAYER, Michael",GER,Men,K120 Team (90M),Silver
2010,Vancouver,Skiing,Ski Jumping,"SCHMITT, Martin",GER,Men,K120 Team (90M),Silver
2010,Vancouver,Skiing,Ski Jumping,"UHRMANN, Michael",GER,Men,K120 Team (90M),Silver
2010,Vancouver,Skiing,Ski Jumping,"WANK, Andreas",GER,Men,K120 Team (90M),Silver
2010,Vancouver,Skiing,Ski Jumping,"SCHLIERENZAUER, Gregor",AUT,Men,K90 Individual (70M),Bronze
2010,Vancouver,Skiing,Ski Jumping,"AMMANN, Simon",SUI,Men,K90 Individual (70M),Gold
2010,Vancouver,Skiing,Ski Jumping,"MALYSZ, Adam",POL,Men,K90 Individual (70M),Silver
2010,Vancouver,Skiing,Snowboard,"BOZZETTO, Mathieu",FRA,Men,Giant Parallel Slalom,Bronze
2010,Vancouver,Skiing,Snowboard,"ANDERSON, Jasey Jay",CAN,Men,Giant Parallel Slalom,Gold
2010,Vancouver,Skiing,Snowboard,"KARL, Benjamin",AUT,Men,Giant Parallel Slalom,Silver
2010,Vancouver,Skiing,Snowboard,"KREINER, Marion",AUT,Women,Giant Parallel Slalom,Bronze
2010,Vancouver,Skiing,Snowboard,"SAUERBREIJ, Nicolien",NED,Women,Giant Parallel Slalom,Gold
2010,Vancouver,Skiing,Snowboard,"ILYUKHINA, Ekaterina",RUS,Women,Giant Parallel Slalom,Silver
2010,Vancouver,Skiing,Snowboard,"LAGO, Scott",USA,Men,Half-Pipe,Bronze
2010,Vancouver,Skiing,Snowboard,"WHITE, Shaun",USA,Men,Half-Pipe,Gold
2010,Vancouver,Skiing,Snowboard,"PIIROINEN, Peetu",FIN,Men,Half-Pipe,Silver
2010,Vancouver,Skiing,Snowboard,"CLARK, Kelly",USA,Women,Half-Pipe,Bronze
2010,Vancouver,Skiing,Snowboard,"BRIGHT, Torah",AUS,Women,Half-Pipe,Gold
2010,Vancouver,Skiing,Snowboard,"TETER, Hannah",USA,Women,Half-Pipe,Silver
2010,Vancouver,Skiing,Snowboard,"RAMOIN, Tony",FRA,Men,Snowboard Cross,Bronze
2010,Vancouver,Skiing,Snowboard,"WESCOTT, Seth",USA,Men,Snowboard Cross,Gold
2010,Vancouver,Skiing,Snowboard,"ROBERTSON, Mike",CAN,Men,Snowboard Cross,Silver
2010,Vancouver,Skiing,Snowboard,"NOBS, Olivia",SUI,Women,Snowboard Cross,Bronze
2010,Vancouver,Skiing,Snowboard,"RICKER, Maelle",CAN,Women,Snowboard Cross,Gold
2010,Vancouver,Skiing,Snowboard,"ANTHONIOZ, Deborah",FRA,Women,Snowboard Cross,Silver
2014,Sochi,Biathlon,Biathlon,"LANDERTINGER, Dominik",AUT,Men,10KM,Silver
2014,Sochi,Biathlon,Biathlon,"SOUKUP, Jaroslav",CZE,Men,10KM,Bronze
2014,Sochi,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,10KM,Gold
2014,Sochi,Biathlon,Biathlon,"MORAVEC, Ondrej",CZE,Men,12.5Km Pursuit,Silver
2014,Sochi,Biathlon,Biathlon,"BEATRIX, Jean Guillaume",FRA,Men,12.5Km Pursuit,Bronze
2014,Sochi,Biathlon,Biathlon,"FOURCADE, Martin",FRA,Men,12.5Km Pursuit,Gold
2014,Sochi,Biathlon,Biathlon,"MORAVEC, Ondrej",CZE,Men,15KM Mass Start,Bronze
2014,Sochi,Biathlon,Biathlon,"FOURCADE, Martin",FRA,Men,15KM Mass Start,Silver
2014,Sochi,Biathlon,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,15KM Mass Start,Gold
2014,Sochi,Biathlon,Biathlon,"FOURCADE, Martin",FRA,Men,20KM,Gold
2014,Sochi,Biathlon,Biathlon,"LESSER, Erik",GER,Men,20KM,Silver
2014,Sochi,Biathlon,Biathlon,"GARANICHEV, Evgeniy",RUS,Men,20KM,Bronze
2014,Sochi,Biathlon,Biathlon,"EDER, Simon",AUT,Men,4X7.5KM Relay,Bronze
2014,Sochi,Biathlon,Biathlon,"LANDERTINGER, Dominik",AUT,Men,4X7.5KM Relay,Bronze
2014,Sochi,Biathlon,Biathlon,"MESOTITSCH, Daniel",AUT,Men,4X7.5KM Relay,Bronze
2014,Sochi,Biathlon,Biathlon,"SUMANN, Christoph",AUT,Men,4X7.5KM Relay,Bronze
2014,Sochi,Biathlon,Biathlon,"BOEHM, Daniel",GER,Men,4X7.5KM Relay,Silver
2014,Sochi,Biathlon,Biathlon,"LESSER, Erik",GER,Men,4X7.5KM Relay,Silver
2014,Sochi,Biathlon,Biathlon,"PEIFFER, Arnd",GER,Men,4X7.5KM Relay,Silver
2014,Sochi,Biathlon,Biathlon,"SCHEMPP, Simon",GER,Men,4X7.5KM Relay,Silver
2014,Sochi,Biathlon,Biathlon,"MALYSHKO, Dmitry",RUS,Men,4X7.5KM Relay,Gold
2014,Sochi,Biathlon,Biathlon,"SHIPULIN, Anton",RUS,Men,4X7.5KM Relay,Gold
2014,Sochi,Biathlon,Biathlon,"USTYUGOV, Evgeny",RUS,Men,4X7.5KM Relay,Gold
2014,Sochi,Biathlon,Biathlon,"VOLKOV, Alexey",RUS,Men,4X7.5KM Relay,Gold
2014,Sochi,Biathlon,Biathlon,"MORAVEC, Ondrej",CZE,Men,Relay Mix,Silver
2014,Sochi,Biathlon,Biathlon,"SOUKUP, Jaroslav",CZE,Men,Relay Mix,Silver
2014,Sochi,Biathlon,Biathlon,"HOFER, Lukas",ITA,Men,Relay Mix,Bronze
2014,Sochi,Biathlon,Biathlon,"WINDISCH, Dominik",ITA,Men,Relay Mix,Bronze
2014,Sochi,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,Relay Mix,Gold
2014,Sochi,Biathlon,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,Relay Mix,Gold
2014,Sochi,Biathlon,Biathlon,"DOMRACHEVA, Darya",BLR,Women,10KM Pursuit,Gold
2014,Sochi,Biathlon,Biathlon,"BERGER, Tora",NOR,Women,10KM Pursuit,Silver
2014,Sochi,Biathlon,Biathlon,"GREGORIN, Teja",SLO,Women,10KM Pursuit,Bronze
2014,Sochi,Biathlon,Biathlon,"DOMRACHEVA, Darya",BLR,Women,12.5KM Mass Start,Gold
2014,Sochi,Biathlon,Biathlon,"SOUKALOVA, Gabriela",CZE,Women,12.5KM Mass Start,Silver
2014,Sochi,Biathlon,Biathlon,"ECKHOFF, Tiril",NOR,Women,12.5KM Mass Start,Bronze
2014,Sochi,Biathlon,Biathlon,"DOMRACHEVA, Darya",BLR,Women,15KM,Gold
2014,Sochi,Biathlon,Biathlon,"SKARDINO, Nadezhda",BLR,Women,15KM,Bronze
2014,Sochi,Biathlon,Biathlon,"GASPARIN, Selina",SUI,Women,15KM,Silver
2014,Sochi,Biathlon,Biathlon,"BERGER, Tora",NOR,Women,4X6KM Relay,Bronze
2014,Sochi,Biathlon,Biathlon,"ECKHOFF, Tiril",NOR,Women,4X6KM Relay,Bronze
2014,Sochi,Biathlon,Biathlon,"FLATLAND, Ann Kristin Aafedt",NOR,Women,4X6KM Relay,Bronze
2014,Sochi,Biathlon,Biathlon,"HORN, Fanny Welle-Strand",NOR,Women,4X6KM Relay,Bronze
2014,Sochi,Biathlon,Biathlon,"ROMANOVA, Yana",RUS,Women,4X6KM Relay,Silver
2014,Sochi,Biathlon,Biathlon,"SHUMILOVA, Ekaterina",RUS,Women,4X6KM Relay,Silver
